,TOOK,TOMB,SUGG,PRPO,PRLA,LIRO,FLNT,CRAM,BLWA,BARC
0.00091552734375,8.564021599144788e-06,1.058975299253895e-06,2.254208822464176e-05,9.182382256866149e-07,1.8107341514659662e-05,4.335005290261119e-07,5.44681727240926e-07,2.321586346177994e-07,3.000065709708962e-07,2.1113695572881685e-05
0.0009765625,7.771221220545635e-06,9.786685085102462e-07,2.0688223204314714e-05,8.367107422424881e-07,1.6666489221113326e-05,4.1044347999619564e-07,5.021230357718373e-07,2.1471049926408698e-07,2.7100513722596857e-07,1.9313099941365682e-05
0.00103759765625,7.0476815776224835e-06,9.046792328959785e-07,1.8973656676776337e-05,7.62334142778987e-07,1.5336653448158156e-05,3.887964360184102e-07,4.6294595590984e-07,1.9871871215903873e-07,2.4459235027969864e-07,1.7658658544703076e-05
0.0010986328125,6.385137336396615e-06,8.362013982902673e-07,1.7382538134647057e-05,6.942491321615337e-07,1.4105853334423544e-05,3.6829489475284674e-07,4.266650340464684e-07,1.840187129950775e-07,2.2046641224598747e-07,1.613566443567763e-05
0.00115966796875,5.777927764893925e-06,7.726878722077599e-07,1.5904612966194257e-05,6.318661008118236e-07,1.2966283639745408e-05,3.487610795554472e-07,3.9294852904396836e-07,1.7049815511211559e-07,1.984187512951779e-07,1.4734451327232069e-05
0.001220703125,5.221975032489782e-06,7.137520550880785e-07,1.4533061633792535e-05,5.74759029028995e-07,1.191265260827078e-05,3.300752402937595e-07,3.6156253612478596e-07,1.5807592155069762e-07,1.7829670738778878e-07,1.3448311415317269e-05
0.00128173828125,4.714123706665718e-06,6.591037355485593e-07,1.3263079536816669e-05,5.225967842594507e-07,1.0941090863202596e-05,3.121566267187159e-07,3.323346300170934e-07,1.4668848988689037e-07,1.5997951176332032e-07,1.2272134948652837e-05
0.0013427734375,4.251712044140047e-06,6.085069828529877e-07,1.2090933780599623e-05,4.750984209550325e-07,1.0048429762589203e-05,2.949506011052852e-07,3.0512993665300593e-07,1.3628106252460675e-07,1.4336281029266554e-07,1.1201518266179542e-05
0.00140380859375,3.8322975337310834e-06,5.617527218483559e-07,1.1013338569312944e-05,4.3200447072876874e-07,9.231727977967945e-06,2.784197775986246e-07,2.7983539707916897e-07,1.268019014797977e-07,1.2834888215556255e-07,1.02321877563031e-05
0.00146484375,3.4534881303881765e-06,5.186413786217789e-07,1.0027050345466181e-05,3.9305921460263293e-07,8.487970328560093e-06,2.6253788065362934e-07,2.56349586213276e-07,1.1819888281423338e-07,1.1484076646213751e-07,9.359643861037394e-06
0.00152587890625,3.1128474030320125e-06,4.789725835285843e-07,9.128618397490426e-06,3.5800066731072836e-07,7.813889270211926e-06,2.472854868272088e-07,2.3457637768373525e-07,1.104176215022451e-07,1.027391232271041e-07,8.578962193780957e-06
