,ABBY,ARIK,BARC,BARR,BART,BIGC,BLAN,BLDE,BLUE,BONA,CARI,CLBJ,COMO,CPER,CRAM,CUPE,DCFS,DEJU
0.2479248046875,0.023747861627033504,0.006601607176250693,0.0034467807217732254,0.002220521427680516,0.002898380154301207,0.0014669771060149533,0.002002334396364142,0.001153069891309491,0.017430235907688215,0.013342969391298832,0.006428963773343945,0.009161816526587012,6.568065750648962e-06,0.025686668042883127,0.01744914525592972,0.013758407476662609,0.046601869798682374,0.0037127544515137617
0.24798583984375,0.02668804735588954,0.005282241778624533,0.0016872386514843627,0.0029803647817308867,0.0026713500793189623,0.0032843731170660155,0.0016629437881199218,0.0021970753943163493,0.016532175069973263,0.014035890380145468,0.00720627453445999,0.009676754913525062,9.650970712776014e-05,0.026810029326036107,0.01884707066410579,0.01690984213108598,0.05333372411255752,0.0038746380527374604
0.248046875,0.02910953657282368,0.004064108415418958,0.0008370786154885808,0.0036726925886079167,0.002878034494335678,0.0059983378457007745,0.0015388755358623624,0.003387443920124059,0.015434879506846728,0.014374359857080611,0.007830013015639186,0.009615141292837233,0.00026358212042367857,0.029564352676774437,0.019477850143268277,0.020823731861791633,0.05898678813205251,0.0046665803079608765
0.24810791015625,0.030185526402039323,0.0028562239956488556,0.0013342695830878216,0.004236116630114874,0.0038603761156925844,0.009414713044587667,0.001909414771735866,0.004588027166408015,0.014177373147227227,0.014328075057302683,0.008244613826366758,0.008940145640650559,0.00043885609198831443,0.033920986822595645,0.019268769979144524,0.02552264019156515,0.06278302671822944,0.005958049143324529
0.2481689453125,0.029622938192414183,0.0016741932361399262,0.0032773899579942364,0.004629516530452435,0.005773908698475384,0.013223320117413439,0.0028882746943165033,0.005676091973863982,0.012801930420920923,0.013895052184642362,0.008412697639462072,0.007705989487943625,0.0005652839524358643,0.03944443840669655,0.01829348129472368,0.03093389531379232,0.06417819902007757,0.007465253792719616
0.24822998046875,0.027656665185683573,0.0006543116223094011,0.0063770315873166415,0.004831313590949691,0.008451271282146275,0.017036648603066827,0.004361656505045884,0.006554762121365515,0.01135097081710623,0.013100099998403978,0.008319884050363135,0.006061007510677117,0.0006090092358382994,0.04542003048832342,0.01675931928213539,0.03688204718698472,0.06295707828475455,0.008848510915713793
0.248291015625,0.024860649057347733,5.9450098329201194e-05,0.010015392887615633,0.004836137612260448,0.011394180983404216,0.020442650441699295,0.006042013377760286,0.0071610285133253005,0.009864423923152052,0.011990533186670408,0.00797542851472547,0.004231727572024262,0.0005645648139106722,0.050967253736791125,0.014961215306415749,0.04309806759436261,0.05927633166203307,0.009826760143499811
0.24835205078125,0.021882549791759343,0.00024880595808256283,0.013400417323879999,0.004650934455169253,0.013906780040295295,0.023063162470946977,0.0076059942828216745,0.007468800911085673,0.008378363013801102,0.010630346538395048,0.007408852863060453,0.0024879564760060566,0.00045381167092954134,0.05512176544343094,0.013214848224317262,0.0492438570787861,0.053644832003488276,0.010268490414556417
0.2484130859375,0.019223304166191026,0.0015885084460488005,0.015772606292631934,0.004292209834323769,0.015319771860494578,0.02460832373949221,0.008833217608211515,0.007487185850143709,0.006925562173986486,0.009094238884116757,0.0066637807640493076,0.001093895884376176,0.00031967778160647104,0.056926381068618984,0.011787019538993054,0.05494774554120415,0.04684262478239923,0.01022728900937294
0.24847412109375,0.0171413208769735,0.004307166004419878,0.01660640370297738,0.003785200519320946,0.015215735703401812,0.024917948888784115,0.009665723409480673,0.007254783420691147,0.005538249133926614,0.007462667739195755,0.005790858050058646,0.00025508879758289057,0.00021647155517785368,0.05558963692177178,0.010841173483721876,0.05984483198840137,0.039791751819878145,0.009910341494672278
0.24853515625,0.015689339866248316,0.008338957742185776,0.015748936823691783,0.0031646580034499078,0.01356830580114699,0.02398305356618194,0.01016335234349405,0.006831222956327201,0.004252757601941944,0.005818588637277569,0.004841738490299683,7.398893305910488e-05,0.0001987853735845512,0.050728565882777986,0.010410865421109796,0.06361554083801327,0.03340207956021842,0.009592374742145268
0.24859619140625,0.014827783005914882,0.013224834336673121,0.013456828456468775,0.0024760209055830983,0.010746926577683391,0.021944176804625314,0.010398790097200296,0.006287362417880007,0.0031151444534276403,0.004245832053008376,0.003865617646649881,0.0005268518338866304,0.00031090541518969447,0.04262820601751457,0.010405659106053287,0.066016682474612,0.02842086646455876,0.009507194702826717
0.2486572265625,0.014531863291784455,0.01813866093103851,0.010321474192296889,0.0017753586302667525,0.007393221798766842,0.019067156044482173,0.0103709057203335,0.0056955549757584335,0.002186284487630376,0.0028283930698196325,0.0029088451519582188,0.001470865044783733,0.0005783562183433868,0.03237824990563467,0.010645072262248116,0.06690128252285052,0.025314537443692414,0.009757133197920978
