,TOOK,TOMB,SUGG,PRPO,PRLA,LIRO,FLNT,CRAM,BLWA,BARC
0.41455078125,5.56317416804675e-05,0.0001037515389241559,1.796231155309976e-05,1.8592533072224593e-06,8.959709431696183e-07,1.2130454028803101e-06,1.7224664663230104e-06,1.2188212563633068e-05,5.5376001698651575e-05,1.6243044209161796e-08
0.41461181640625,5.6970766926251406e-05,0.00010387378850934786,1.8757770016905493e-05,1.8324331521576714e-06,9.442231755708843e-07,9.280616998434679e-07,1.1201285384448923e-06,1.6055288880127086e-05,5.5179082621643896e-05,2.0497211323003593e-08
0.4146728515625,5.9570101777352145e-05,0.00010381915490766629,1.9640305431351592e-05,1.7944190384874841e-06,9.68613948557245e-07,8.065827337733822e-07,5.852375888709158e-07,1.954857001626485e-05,5.513223331980232e-05,2.7425973678935968e-08
0.41473388671875,6.326223088460201e-05,0.00010357361115213912,2.0565913248839298e-05,1.7489962971520555e-06,9.674288938076236e-07,8.292278990944448e-07,2.51259404933124e-07,2.2318753695215046e-05,5.555206548833913e-05,3.6544060147429954e-08
0.414794921875,6.774932228508372e-05,0.00010312934070957073,2.1484864287160605e-05,1.700291540495009e-06,9.415333546926571e-07,9.891160523312318e-07,1.9640374952933858e-07,2.410181255309562e-05,5.671768353234479e-05,4.7247989801336546e-08
0.41485595703125,7.263955363586608e-05,0.0001024839569109063,2.234558099376974e-05,1.6520697664713464e-06,8.942768982253186e-07,1.2921958221093606e-06,4.246200295893813e-07,2.4746248983131076e-05,5.882731952976275e-05,5.885501074255824e-08
0.4149169921875,7.749715524899609e-05,0.00010163980219623231,2.3098757822035415e-05,1.60722809493952e-06,8.311661801562051e-07,1.7548169482730364e-06,8.65066776225018e-07,2.4227388869283298e-05,6.196489563680659e-05,7.064257321592222e-08
0.41497802734375,8.190085651771783e-05,0.00010060339137942443,2.3701349453053282e-05,1.5675798519762966e-06,7.592896865736055e-07,2.3990199404934138e-06,1.3903925688932109e-06,2.2647068421206718e-05,6.608165990837704e-05,8.188672001737778e-08
0.4150390625,8.55035311304106e-05,9.93850258223334e-05,2.4120054379678613e-05,1.5339345594884769e-06,6.865120134683028e-07,3.246416737884831e-06,1.8499648427551953e-06,2.0218823191868233e-05,7.099588563555704e-05,9.189844858953619e-08
0.41510009765625,8.80845797486308e-05,9.799856983062685e-05,2.4333962352670245e-05,1.5063995185760612e-06,6.205001959934186e-07,4.31178263436442e-06,2.1107167678875735e-06,1.7240447478784042e-05,7.641105680445903e-05,1.0005760700199508e-07
0.4151611328125,8.958646534123201e-05,9.646135003147133e-05,2.4336109674160482e-05,1.4847787077409915e-06,5.676907546820109e-07,5.597532728747646e-06,2.096316797416221e-06,1.4057337142192738e-05,8.195035825566796e-05,1.058441421763099e-07
0.41522216796875,9.012819009622961e-05,9.479411545830546e-05,2.413378968776319e-05,1.4689354242564775e-06,5.323420029850918e-07,7.0901009350087784e-06,1.8153695630301656e-06,1.1021163466172454e-05,8.720301159677311e-05,1.0886648502859838e-07
0.415283203125,8.99914509688676e-05,9.30209821425397e-05,2.374758703911821e-05,1.459014339889616e-06,5.158306605987022e-07,8.758899386694243e-06,1.371392891192931e-06,8.448999481132992e-06,9.177635032075337e-05,1.0888655165431546e-07
0.41534423828125,8.957943413704091e-05,9.116928188560344e-05,2.3209230942148882e-05,1.4554733745333627e-06,5.1633711930211e-07,1.0558068218719424e-05,9.510129827399644e-07,6.587947161791127e-06,9.534671876631343e-05,1.0584033611237236e-07
0.4154052734375,8.93530383676871e-05,8.926924041357959e-05,2.2558481306142687e-05,1.4589371572948544e-06,5.290175544900237e-07,1.243071254109789e-05,7.91439908967156e-07,5.589586502832756e-06,9.770240360639334e-05,9.985249064360817e-08
0.41546630859375,8.975382844669474e-05,8.735342444539772e-05,2.1839359174984434e-05,1.4699335015295948e-06,5.466879883165403e-07,1.4314858230236871e-05,1.1328694927617626e-06,5.497262787846749e-06,9.8772837206233e-05,9.124278756184421e-08
0.41552734375,9.112622721151427e-05,8.545591890919125e-05,2.109609857606423e-05,1.4885998942909326e-06,5.609564839169642e-07,1.615002856358664e-05,2.1650243298320613e-06,6.247504943059448e-06,9.864011027219005e-05,8.052209759967342e-08
0.41558837890625,9.36525468626696e-05,8.361122276623274e-05,2.0369223061488518e-05,1.5144450425330827e-06,5.636508554915288e-07,1.7883215293062384e-05,3.978802264369524e-06,7.684950926796891e-06,9.753116286643927e-05,6.837564821062778e-08
0.4156494140625,9.731301107292056e-05,8.185288248760571e-05,1.9692133825949665e-05,1.546226279743963e-06,5.483185367962209e-07,1.9473121038590498e-05,6.533512861827021e-06,9.588311188204634e-06,9.579158653756876e-05,5.5631941042956405e-08
0.41571044921875,0.00010187902177612785,8.021191381020484e-05,1.9088539016800596e-05,1.5819680859383927e-06,5.11538815181877e-07,2.0891873285118814e-05,9.647482115692908e-06,1.1703398097952808e-05,9.384443056704555e-05,4.321683608403918e-08
0.415771484375,0.00010694220698855585,7.871509249067061e-05,1.857096210798354e-05,1.6191123498559892e-06,4.537965168495351e-07,2.212390040615349e-05,1.3015390998983262e-05,1.3778320477879397e-05,9.213943151890444e-05,3.209388562099249e-08
0.41583251953125,0.00011197530372001184,7.738322085949363e-05,1.814045132618043e-05,1.6547665763421326e-06,3.7972339853748974e-07,2.3162229991094667e-05,1.6250454673015145e-05,1.5595743118142968e-05,9.109939257825571e-05,2.3193863926029687e-08
0.4158935546875,0.00011641495106279707,7.622949660245393e-05,1.7787485129434343e-05,1.6860057382880409e-06,2.97612567485259e-07,2.4003013406125535e-05,1.8944511621926452e-05,1.6997687940765372e-05,9.107082813561257e-05,1.7338345379799816e-08
0.41595458984375,0.00011975220402463343,7.52581211169706e-05,1.7493944799043238e-05,1.710184881439205e-06,2.1823693304481987e-07,2.4639492100431556e-05,2.073531529601435e-05,1.7899628685622464e-05,9.228537882193986e-05,1.5163837884428956e-08
0.416015625,0.00012161491871651854,7.44632851401575e-05,1.723591787715641e-05,1.725227187330119e-06,1.5313315307295336e-07,2.5056814664481208e-05,2.1368600194557665e-05,1.8292408622096887e-05,9.483695127368496e-05,1.7054072987296665e-08
