,TOOK,TOMB,SUGG,PRPO,PRLA,LIRO,FLNT,CRAM,BLWA,BARC
0.0,40.54622183756755,16.366736918866543,14.41842768420661,13.694418006038246,6.565618842298959,4.594397629533012,12.277870475898602,0.05548789337236412,5.110832835244226,23.172571604146054
6.103515625e-05,64.58801687180885,25.25853837246971,22.595056112210486,21.060438461855988,10.471612976346355,7.109583950660951,18.869534361974083,0.0869642779776751,8.686836976165724,35.40323405133685
0.0001220703125,3.9674268359497162,1.1911673736731287,1.226339407874102,1.0115747333640444,0.6480572232496234,0.3427650669897759,0.8942659834636741,0.004759391710393167,0.8125876990102985,1.577521270875478
0.00018310546875,1.0365019055962226,0.23953352944554795,0.2754151458143944,0.1823681635806017,0.17371305433416648,0.06436815959290745,0.1556800297120473,0.001114636684077477,0.28806356867145827,0.25594996646140794
0.000244140625,0.5957291334669503,0.12893694838832231,0.14812512140716738,0.08011317565837785,0.10250662338507899,0.031747482422160765,0.06989932353012768,0.0006014010849107927,0.1920060085456737,0.11150751967182208
0.00030517578125,0.41871809819343847,0.08982717230108672,0.10077827368232219,0.04252084966522341,0.07419059463550033,0.02065383886745639,0.041165286008597604,0.0003927541351977116,0.15444396835881688,0.06320541664601223
0.0003662109375,0.31593799144656365,0.06816007040952339,0.07511471383146869,0.022317695588512536,0.05799849591121791,0.015006164378668719,0.02729060487848928,0.0002669448884875791,0.13589954052989625,0.0385384368957114
0.00042724609375,0.244517319675017,0.05314782590907611,0.05856134072520982,0.01022441207611222,0.046951634074078104,0.011509108385956052,0.019777074792944004,0.00017752785931924244,0.1262785443989231,0.023675351437043725
0.00048828125,0.19017598962508006,0.041422010336892155,0.04697035666348106,0.003398473266552715,0.03872083017322754,0.009080927793779612,0.015826201492974416,0.00011053614636330779,0.12187387533732368,0.014346893835586174
0.00054931640625,0.14712996743158271,0.031706319583227296,0.038612977078777685,0.0005997637216753762,0.03236143752226555,0.007262870970471713,0.014143526069733412,6.113810167572651e-05,0.12092146948571122,0.008757437846195858
0.0006103515625,0.11265484445015787,0.02349537132935341,0.03260946328129777,0.0009815841113274162,0.027425860537919695,0.005826125085244448,0.013918337570739153,2.7366681202977014e-05,0.12231422404851135,0.005886703858687565
0.00067138671875,0.08520592414820868,0.01661031864764558,0.028399686503482294,0.0037267665183517056,0.023653350427495678,0.004644458280503297,0.014521482436671476,7.899722315127949e-06,0.1251528949161065,0.004968856050108519
0.000732421875,0.06368848082396131,0.011015482479975644,0.025545403194271735,0.007964666277001752,0.020847632307792463,0.0036458224454178293,0.015425881251238982,1.1814896312662021e-06,0.12859179758729025,0.005331523866282621
0.00079345703125,0.047174561551886894,0.006730309621585618,0.023661889978774928,0.012802910361394077,0.018829255105096112,0.0027912041971832565,0.01620591917889051,5.12328451722728e-06,0.1318120911966228,0.006368531140285845
0.0008544921875,0.03481051642237296,0.0037819043625885586,0.022405545890018988,0.017405142871411473,0.017421799721251616,0.0020630852578455592,0.01655950401623473,1.7109956820512187e-05,0.1340563933491944,0.007562590360971195
0.00091552734375,0.025804943048383232,0.0021773444823240096,0.021484490929873423,0.021076867914321774,0.016453980626168114,0.001456980443366737,0.016325979566643334,3.418288714422382e-05,0.1346900596581551,0.008518765529864894
0.0009765625,0.019443931852425638,0.0018871334078168845,0.02067454784271945,0.023335436201407597,0.015768202713278612,0.0009739950036277311,0.015487085929967004,5.331573097798268e-05,0.13326597620303657,0.00898820828603301
0.00103759765625,0.01510778384299801,0.0028359996935032905,0.019830480154207204,0.023949789849722045,0.015229996690662169,0.0006143548621706857,0.01414725714724875,7.171609432812066e-05,0.12957561005539545,0.00887255404329646
0.0010986328125,0.012278596642178155,0.004899344774072596,0.018887226767521165,0.022943868374841386,0.014735022245836346,0.00037264436225451777,0.012496180736942348,8.709709590606053e-05,0.12367405740729188,0.008207177935505551
0.00115966796875,0.01053705453399483,0.00790454172329186,0.0178497078797539,0.02056489734691729,0.014212005109569308,0.00023550275400192907,0.010760971899323792,9.787525245721509e-05,0.11587230177301827,0.0071272370934417715
0.001220703125,0.009551461416666284,0.011636613471868444,0.01677289545796304,0.017223656146353142,0.013621340923544202,0.00018207788248049788,0.009157375766284786,0.00010326708081491776,0.10669584811631014,0.005824025385435093
0.00128173828125,0.009063584156938592,0.01584783249887027,0.015736123288755368,0.01341773274854799,0.012950166166515507,0.00018688770176753588,0.007849126782836212,0.00010327515574500914,0.09681471389289303,0.004500518382473249
0.0013427734375,0.008875196218826906,0.020270620568093898,0.014816848694690741,0.009650448342757509,0.012205394846614186,0.0002241546540760377,0.006922345343494295,9.857266339772806e-05,0.08695460437754303,0.0033342264026205346
0.00140380859375,0.00883737511303809,0.024632875765154633,0.014069147189848101,0.006357633450015878,0.011406490064840657,0.0002723524240769734,0.006378337720522718,9.031098255831715e-05,0.0778022176790106,0.0024530647603621084
0.00146484375,0.008842622412783717,0.028674588438121356,0.013511167667461613,0.003852125133062564,0.010579578270452635,0.00031773555789575816,0.006144256515471976,7.988518328353556e-05,0.06991852714757514,0.0019266063705212742
0.00152587890625,0.008818518004577124,0.03216439355647979,0.013123834647467532,0.0022923081861151574,0.009753989360365888,0.0003559880889069475,0.006097628073649087,6.869619194410776e-05,0.06367247568714668,0.0017716172894931266
0.0015869140625,0.00872127909400985,0.03491460049266675,0.012860653862724699,0.0016769119879618002,0.008961551885390781,0.00039170404075973965,0.0060984234914323405,5.79455818141739e-05,0.05920409725537653,0.001967936907188478
0.00164794921875,0.008528224265772048,0.036793282159715966,0.012666052140649708,0.0018642519801284852,0.00823816610319016,0.00043602022842216743,0.006021499155694724,4.8490531291771426e-05,0.05642130697270298,0.0024790849019156336
0.001708984375,0.008229344512209654,0.037732211157367516,0.012497760928985696,0.002610721064705086,0.007626503043047455,0.0005031823438545671,0.005782876852705751,4.0774362889553476e-05,0.055029331310509653,0.0032716897533620532
0.00177001953125,0.007819378964299531,0.037729792103819916,0.01234774128607968,0.0036209877344923064,0.007178290149362176,0.0006070179429406201,0.0053551845787897555,3.483460969847874e-05,0.05458688085348491,0.004328854229806088
0.0018310546875,0.007292441574960396,0.0368486216212194,0.012256277634552113,0.004601264968648054,0.00695463653143417,0.0007581837805877887,0.004770143218440315,3.0378108090310543e-05,0.054579471270094604,0.005654551282733998
0.00189208984375,0.006641027699075057,0.03520785420588488,0.01231514239460327,0.005307223310424293,0.0070232344158136055,0.0009627121817127065,0.004108687233369997,2.690310725611296e-05,0.05449829174879198,0.0072685638362889006
0.001953125,0.005860154368363112,0.03297109456688689,0.012657924201964908,0.005579520665138469,0.007451973871778842,0.00122193072035947,0.0034816197960617977,2.3843025006443126e-05,0.05391290232804023,0.009193788667773978
0.00201416015625,0.0049557818062865725,0.03033100447797453,0.0134382952898065,0.005362261415490932,0.008299380436985535,0.0015334215043943417,0.003005235737727769,2.070564994088329e-05,0.05252768818432381,0.011439441873355348
0.0020751953125,0.003955059943195972,0.02749214394967553,0.014799632332227555,0.004702621368211059,0.00960314410189168,0.0018924429981598669,0.0027769052895828213,1.718490936242458e-05,0.050215019387239886,0.013984524084517988
0.00213623046875,0.002914905347235488,0.024653720932138194,0.01684145694214124,0.003732953136391618,0.011368664982430058,0.0022932161062165514,0.002855206254226657,1.3228814923535299e-05,0.04702189567691709,0.016765733908533934
0.002197265625,0.0019253478939946671,0.02199388431800854,0.019589189372964114,0.0026394628044539145,0.013559844688961922,0.002729656861157887,0.003248001366010806,9.055538040917494e-06,0.04315087066348259,0.019672973727093944
0.00225830078125,0.0011051078548943382,0.019656972064478015,0.022973471529588285,0.0016235982663513175,0.016094220701938382,0.0031954353510577336,0.00391017491811268,5.118328478645333e-06,0.03891966000707792,0.02255395239545049
0.0023193359375,0.0005887524953933468,0.017744754208234865,0.026823824171836246,0.0008632831775223599,0.01884397879196301,0.003683537970561382,0.004750909663927317,2.0278625679047764e-06,0.03470657248319505,0.02522752469960735
0.00238037109375,0.0005070407231923915,0.01631224155285865,0.030878923276210345,0.00048089549380144256,0.021643477558639386,0.004185701465876382,0.005648727686928301,4.46558302019816e-07,0.030890456129721366,0.027503696679668
0.00244140625,0.000964067672360449,0.015368126185925972,0.034812780998808024,0.0005234543916110468,0.024302840769002715,0.004692112208083694,0.006471298390790324,9.727597763379778e-07,0.027794102601020165,0.02920698349877338
0.00250244140625,0.0020159944530436947,0.014879441089410857,0.03827317733348425,0.0009580858985090212,0.02662611622945544,0.005191626082718025,0.007096396758060779,4.033217518887641e-06,0.02563905689676414,0.030199230175603366
0.0025634765625,0.003656139422459436,0.014779626149607561,0.0409263824115582,0.0016829133756587195,0.028431661743503412,0.005672525658508533,0.007430428447080942,9.800115127096103e-06,0.024517744068760623,0.030398152735061412
0.00262451171875,0.00580998830248721,0.014978905831332111,0.04250098584550964,0.002550607727626353,0.02957195652972656,0.006123588255775125,0.0074215702606020085,1.814450443394956e-05,0.024386072356396987,0.029788650659108996
